name,width,length,boundary,center,separator,lane,stopline,facility,,,,,,,,,
낙동남로,50,330,1,1,1,9,1,1,,,,,,,,,
낙동대로,36,2470,1,1,1,6,1,0,,,,,,,,,
사하로,25,780,1,1,1,5,1,0,,,,,,,,,
감천로,22,1320,1,1,1,5,1,0,,,,,,,,,
원양로,25,4400,1,1,0,1,1,0,,,,,,,,,
